1,30,12,0.000789044174165196,0.00121883336162408,0.00300038251523795,2551.63054153987,963.487461704625,1163.46969347141,19213.8449392543,30579.9118814827,140991.719436532
1,24,9,0.000709006927204463,0.00285500538813824,0.00265570755840956,42867.3958825267,13696.3240858816,8091.48182530568,13921.8875934374,23777.2947224447,164623.313486058
1,36,6,0.000740852307394843,0.00339554626752994,0.00223784971575511,113457.802917192,46063.0363526685,15845.0208947707,25820.6994525094,41448.0252373161,179947.54426371
1,30,9,0.000631584671362382,0.00434298862944308,0.0035266078403457,117315.188077654,35254.4876869015,14067.7830179877,10560.3760757843,19906.6154287035,189978.511535461
1,30,6,0.000646463118841706,0.00401371992299435,0.00310951306360191,148213.0563787,55281.6825257057,20589.294987754,11804.4602980568,22376.1110748728,171438.867744074
1,36,6,0.00059779558087091,0.0058670327591739,0.0026951878236177,255851.828737904,115021.414270082,33306.9021066383,13577.1306090441,30377.1871251312,258224.107876003
1,30,12,0.000906986806220739,0.00337128763691897,0.00212038458111083,61911.0112830056,17865.8645311095,7659.8971389185,43552.4848351644,70613.4872719304,366327.644216511
1,24,6,0.000984835919248873,0.00381372406186871,0.00335735995044802,129149.26156499,44531.2594478864,20145.2914763623,27396.6478071339,45723.2980627293,245685.206989399
1,30,6,0.00055460901778886,0.00295633785651832,0.00336650266472329,72324.2817477541,25560.8661016502,11766.0495162675,6909.29406719058,12629.1240360977,98260.9236338473
1,24,9,0.000532727108365352,0.00162142051466618,0.00300487951784803,7694.06151866666,2781.64333053548,2818.65613584688,5206.36569209389,8815.28750137035,61970.4834881999
1,36,9,0.00086086093007001,0.00433926643021528,0.00271288732418004,148552.862628247,44415.6910093315,14393.8425198942,35214.2486375819,57697.4454053184,298605.803608652
1,36,6,0.000630668389281599,0.0025188982875618,0.00277148827378386,56574.8260196475,20972.9625228709,8939.47252490431,13137.7663363464,21254.2545941646,102395.571354288
1,24,6,0.000574537761239292,0.00567991544005941,0.00135140031289863,447848.601041292,174093.006108861,49081.9001813352,17249.4853685966,42414.8849484141,420894.176511898
1,36,6,0.000746057642367336,0.00563582245446264,0.00379066749280824,221738.096357538,95307.1944408182,29581.3434030963,17497.2354408037,33931.6259192948,241051.960852459
1,24,6,0.000917633838004289,0.00580473907232625,0.00227469986366168,387386.989398313,144870.641422597,45309.9761314446,34892.1284403723,65170.5181840617,438562.259399004
